dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,feeling_temperature,humidity,windspeed,casual,registered,count,recency
2011-01-11,Spring,2011,January,9,Wednesday,Working Day,Mist,0.18,0.197,0.51,0.1642,3,127,130,720
2011-01-11,Spring,2011,January,10,Wednesday,Working Day,Mist,0.2,0.2121,0.51,0.1642,3,51,54,720
2011-01-11,Spring,2011,January,11,Wednesday,Working Day,Mist,0.2,0.2121,0.47,0.1343,4,31,35,720
2011-01-11,Spring,2011,January,12,Wednesday,Working Day,Mist,0.2,0.2273,0.51,0.1045,2,55,57,720
2011-01-11,Spring,2011,January,13,Wednesday,Working Day,Mist,0.2,0.2273,0.59,0.0896,6,46,52,720
2011-01-11,Spring,2011,January,14,Wednesday,Working Day,Mist,0.2,0.2273,0.59,0.0896,3,60,63,720
2011-01-11,Spring,2011,January,15,Wednesday,Working Day,Mist,0.16,0.197,0.8,0.0896,2,45,47,720
2011-01-11,Spring,2011,January,16,Wednesday,Working Day,Mist,0.16,0.1515,0.86,0.2239,4,72,76,720
2011-01-11,Spring,2011,January,17,Wednesday,Working Day,Mist,0.16,0.1515,0.86,0.2239,6,130,136,720
2011-01-11,Spring,2011,January,18,Wednesday,Working Day,Light Snow,0.16,0.1818,0.93,0.1045,1,94,95,720
2011-01-11,Spring,2011,January,19,Wednesday,Working Day,Light Snow,0.16,0.2273,0.93,0.0,0,51,51,720
2011-01-11,Spring,2011,January,20,Wednesday,Working Day,Light Snow,0.16,0.1515,0.93,0.194,0,32,32,720
2011-01-11,Spring,2011,January,21,Wednesday,Working Day,Light Snow,0.16,0.197,0.86,0.0896,0,20,20,720
2011-01-11,Spring,2011,January,22,Wednesday,Working Day,Light Snow,0.16,0.1818,0.93,0.1045,1,28,29,720
2011-01-11,Spring,2011,January,23,Wednesday,Working Day,Light Snow,0.16,0.197,0.93,0.0896,1,18,19,720
2011-01-12,Spring,2011,January,0,Thursday,Working Day,Mist,0.16,0.197,0.86,0.0896,0,7,7,719
2011-01-12,Spring,2011,January,1,Thursday,Working Day,Mist,0.16,0.1818,0.86,0.1045,0,6,6,719
2011-01-12,Spring,2011,January,2,Thursday,Working Day,Clear,0.14,0.1515,0.86,0.1343,0,1,1,719
2011-01-12,Spring,2011,January,5,Thursday,Working Day,Clear,0.14,0.1515,0.86,0.1642,0,5,5,719
2011-01-12,Spring,2011,January,6,Thursday,Working Day,Clear,0.12,0.1515,0.93,0.1343,0,16,16,719
2011-01-12,Spring,2011,January,7,Thursday,Working Day,Clear,0.14,0.1515,0.69,0.1343,0,54,54,719
2011-01-12,Spring,2011,January,8,Thursday,Working Day,Clear,0.16,0.1667,0.59,0.1642,3,125,128,719
2011-01-12,Spring,2011,January,9,Thursday,Working Day,Clear,0.16,0.1364,0.59,0.3284,3,78,81,719
2011-01-12,Spring,2011,January,10,Thursday,Working Day,Clear,0.18,0.1818,0.55,0.2239,0,39,39,719
2011-01-12,Spring,2011,January,11,Thursday,Working Day,Clear,0.2,0.1818,0.51,0.3881,3,32,35,719
2011-01-12,Spring,2011,January,12,Thursday,Working Day,Clear,0.2,0.1515,0.47,0.5821,3,52,55,719
2011-01-12,Spring,2011,January,13,Thursday,Working Day,Clear,0.22,0.197,0.44,0.3582,0,49,49,719
2011-01-12,Spring,2011,January,14,Thursday,Working Day,Clear,0.2,0.1818,0.47,0.3284,0,44,44,719
2011-01-12,Spring,2011,January,15,Thursday,Working Day,Clear,0.2,0.1667,0.47,0.4179,1,48,49,719
2011-01-12,Spring,2011,January,16,Thursday,Working Day,Clear,0.22,0.197,0.44,0.3284,5,63,68,719
2011-01-12,Spring,2011,January,17,Thursday,Working Day,Clear,0.2,0.1818,0.47,0.3582,0,139,139,719
2011-01-12,Spring,2011,January,18,Thursday,Working Day,Clear,0.2,0.1515,0.47,0.5224,2,135,137,719
2011-01-12,Spring,2011,January,19,Thursday,Working Day,Clear,0.18,0.1515,0.47,0.4179,1,82,83,719
2011-01-12,Spring,2011,January,20,Thursday,Working Day,Clear,0.16,0.1364,0.5,0.3284,2,54,56,719
2011-01-12,Spring,2011,January,21,Thursday,Working Day,Clear,0.16,0.1364,0.55,0.3284,0,57,57,719
2011-01-12,Spring,2011,January,22,Thursday,Working Day,Clear,0.16,0.1212,0.55,0.4478,1,32,33,719
2011-01-12,Spring,2011,January,23,Thursday,Working Day,Clear,0.14,0.1061,0.59,0.4179,1,19,20,719
2011-01-13,Spring,2011,January,0,Friday,Working Day,Clear,0.14,0.1212,0.59,0.2836,1,6,7,718
2011-01-13,Spring,2011,January,1,Friday,Working Day,Clear,0.14,0.1212,0.5,0.2836,0,2,2,718
2011-01-13,Spring,2011,January,2,Friday,Working Day,Clear,0.14,0.1212,0.5,0.3582,0,2,2,718
2011-01-13,Spring,2011,January,3,Friday,Working Day,Clear,0.14,0.1212,0.5,0.3284,0,3,3,718
2011-01-13,Spring,2011,January,4,Friday,Working Day,Clear,0.14,0.1212,0.5,0.2537,0,4,4,718
2011-01-13,Spring,2011,January,5,Friday,Working Day,Clear,0.14,0.1212,0.5,0.2985,0,3,3,718
2011-01-13,Spring,2011,January,6,Friday,Working Day,Clear,0.12,0.1515,0.54,0.1343,0,28,28,718
2011-01-13,Spring,2011,January,7,Friday,Working Day,Clear,0.12,0.1515,0.54,0.1343,0,72,72,718
2011-01-13,Spring,2011,January,8,Friday,Working Day,Clear,0.14,0.1364,0.5,0.194,5,197,202,718
2011-01-13,Spring,2011,January,9,Friday,Working Day,Clear,0.14,0.1212,0.5,0.3284,2,137,139,718
2011-01-13,Spring,2011,January,10,Friday,Working Day,Mist,0.16,0.1364,0.5,0.3582,2,36,38,718
2011-01-13,Spring,2011,January,11,Friday,Working Day,Mist,0.2,0.1667,0.44,0.4478,4,33,37,718
2011-01-13,Spring,2011,January,12,Friday,Working Day,Clear,0.2,0.1667,0.44,0.4179,3,49,52,718
2011-01-13,Spring,2011,January,13,Friday,Working Day,Clear,0.22,0.197,0.41,0.4478,2,81,83,718
2011-01-13,Spring,2011,January,14,Friday,Working Day,Clear,0.22,0.197,0.41,0.3881,3,39,42,718
2011-01-13,Spring,2011,January,15,Friday,Working Day,Clear,0.24,0.2121,0.38,0.2985,5,55,60,718
2011-01-13,Spring,2011,January,16,Friday,Working Day,Clear,0.24,0.2121,0.38,0.3582,2,76,78,718
2011-01-13,Spring,2011,January,17,Friday,Working Day,Clear,0.2,0.1818,0.4,0.2836,4,158,162,718
2011-01-13,Spring,2011,January,18,Friday,Working Day,Clear,0.2,0.1818,0.4,0.3284,3,141,144,718
2011-01-13,Spring,2011,January,19,Friday,Working Day,Clear,0.16,0.1515,0.47,0.2537,1,98,99,718
2011-01-13,Spring,2011,January,20,Friday,Working Day,Clear,0.16,0.1515,0.47,0.2239,0,64,64,718
2011-01-13,Spring,2011,January,21,Friday,Working Day,Clear,0.14,0.1212,0.46,0.2985,0,40,40,718
2011-01-13,Spring,2011,January,22,Friday,Working Day,Clear,0.14,0.1212,0.46,0.3284,0,30,30,718
2011-01-13,Spring,2011,January,23,Friday,Working Day,Clear,0.12,0.1364,0.5,0.194,1,14,15,718
2011-01-14,Spring,2011,January,0,Saturday,Working Day,Clear,0.12,0.1364,0.5,0.194,0,14,14,717
2011-01-14,Spring,2011,January,1,Saturday,Working Day,Clear,0.1,0.1212,0.54,0.1642,0,5,5,717
2011-01-14,Spring,2011,January,2,Saturday,Working Day,Clear,0.1,0.1212,0.54,0.1343,0,1,1,717
2011-01-14,Spring,2011,January,3,Saturday,Working Day,Clear,0.1,0.1364,0.54,0.1045,0,1,1,717
2011-01-14,Spring,2011,January,5,Saturday,Working Day,Clear,0.1,0.1364,0.54,0.0896,0,8,8,717
2011-01-14,Spring,2011,January,6,Saturday,Working Day,Clear,0.1,0.1818,0.54,0.0,0,17,17,717
2011-01-14,Spring,2011,January,7,Saturday,Working Day,Clear,0.1,0.1212,0.74,0.1642,0,70,70,717
2011-01-14,Spring,2011,January,8,Saturday,Working Day,Clear,0.12,0.1667,0.68,0.0,2,156,158,717
2011-01-14,Spring,2011,January,9,Saturday,Working Day,Clear,0.14,0.1515,0.69,0.1343,0,117,117,717
2011-01-14,Spring,2011,January,10,Saturday,Working Day,Clear,0.18,0.1818,0.55,0.194,4,40,44,717
2011-01-14,Spring,2011,January,11,Saturday,Working Day,Clear,0.18,0.1667,0.51,0.2836,6,47,53,717
2011-01-14,Spring,2011,January,12,Saturday,Working Day,Clear,0.2,0.197,0.44,0.2537,2,59,61,717
2011-01-14,Spring,2011,January,13,Saturday,Working Day,Clear,0.22,0.197,0.37,0.3881,4,73,77,717
2011-01-14,Spring,2011,January,14,Saturday,Working Day,Clear,0.22,0.2121,0.41,0.2836,5,59,64,717
2011-01-14,Spring,2011,January,15,Saturday,Working Day,Clear,0.24,0.2424,0.38,0.1642,9,59,68,717
2011-01-14,Spring,2011,January,16,Saturday,Working Day,Clear,0.22,0.2424,0.41,0.1045,3,87,90,717
2011-01-14,Spring,2011,January,17,Saturday,Working Day,Clear,0.22,0.2273,0.41,0.1642,4,155,159,717
2011-01-14,Spring,2011,January,18,Saturday,Working Day,Clear,0.2,0.2576,0.47,0.0,5,134,139,717
2011-01-14,Spring,2011,January,19,Saturday,Working Day,Clear,0.16,0.197,0.59,0.0896,3,89,92,717
2011-01-14,Spring,2011,January,20,Saturday,Working Day,Clear,0.18,0.2424,0.59,0.0,0,68,68,717
2011-01-14,Spring,2011,January,21,Saturday,Working Day,Clear,0.16,0.2273,0.69,0.0,4,48,52,717
2011-01-14,Spring,2011,January,22,Saturday,Working Day,Mist,0.16,0.2273,0.69,0.0,2,34,36,717
2011-01-14,Spring,2011,January,23,Saturday,Working Day,Mist,0.18,0.2424,0.55,0.0,1,26,27,717
2011-01-15,Spring,2011,January,0,Sunday,Holiday,Clear,0.18,0.2424,0.55,0.0,3,25,28,716
2011-01-15,Spring,2011,January,1,Sunday,Holiday,Mist,0.16,0.197,0.59,0.0896,2,18,20,716
2011-01-15,Spring,2011,January,2,Sunday,Holiday,Mist,0.16,0.197,0.59,0.0896,0,12,12,716
2011-01-15,Spring,2011,January,3,Sunday,Holiday,Mist,0.16,0.2273,0.59,0.0,1,7,8,716
2011-01-15,Spring,2011,January,4,Sunday,Holiday,Mist,0.16,0.2273,0.59,0.0,0,5,5,716
2011-01-15,Spring,2011,January,5,Sunday,Holiday,Clear,0.16,0.2273,0.59,0.0,0,1,1,716
2011-01-15,Spring,2011,January,6,Sunday,Holiday,Clear,0.14,0.1667,0.63,0.1045,1,2,3,716
2011-01-15,Spring,2011,January,7,Sunday,Holiday,Clear,0.14,0.2121,0.63,0.0,1,9,10,716
2011-01-15,Spring,2011,January,8,Sunday,Holiday,Clear,0.14,0.1515,0.63,0.1343,1,22,23,716
2011-01-15,Spring,2011,January,9,Sunday,Holiday,Clear,0.16,0.1818,0.64,0.1343,2,31,33,716
2011-01-15,Spring,2011,January,10,Sunday,Holiday,Clear,0.18,0.197,0.59,0.1642,2,57,59,716
2011-01-15,Spring,2011,January,11,Sunday,Holiday,Clear,0.2,0.197,0.55,0.2239,18,54,72,716
2011-01-15,Spring,2011,January,12,Sunday,Holiday,Clear,0.24,0.2273,0.48,0.2239,15,74,89,716
2011-01-15,Spring,2011,January,13,Sunday,Holiday,Clear,0.28,0.2576,0.38,0.2985,21,80,101,716
2011-01-15,Spring,2011,January,14,Sunday,Holiday,Clear,0.3,0.2879,0.39,0.2836,26,92,118,716
2011-01-15,Spring,2011,January,15,Sunday,Holiday,Mist,0.32,0.3182,0.36,0.194,21,108,129,716
2011-01-15,Spring,2011,January,16,Sunday,Holiday,Mist,0.34,0.3333,0.34,0.194,33,95,128,716
2011-01-15,Spring,2011,January,17,Sunday,Holiday,Mist,0.32,0.303,0.36,0.2836,29,54,83,716
2011-01-15,Spring,2011,January,18,Sunday,Holiday,Mist,0.3,0.2879,0.45,0.2537,15,69,84,716
2011-01-15,Spring,2011,January,19,Sunday,Holiday,Mist,0.32,0.303,0.39,0.2537,14,60,74,716
2011-01-15,Spring,2011,January,20,Sunday,Holiday,Mist,0.32,0.303,0.39,0.2537,6,35,41,716
2011-01-15,Spring,2011,January,21,Sunday,Holiday,Mist,0.32,0.303,0.39,0.2239,6,51,57,716
2011-01-15,Spring,2011,January,22,Sunday,Holiday,Mist,0.3,0.3182,0.42,0.1045,0,26,26,716
2011-01-15,Spring,2011,January,23,Sunday,Holiday,Clear,0.3,0.2879,0.45,0.2836,5,39,44,716
2011-01-16,Spring,2011,January,0,Monday,Holiday,Clear,0.26,0.303,0.56,0.0,6,33,39,715
2011-01-16,Spring,2011,January,1,Monday,Holiday,Clear,0.26,0.2727,0.56,0.1343,4,19,23,715
2011-01-16,Spring,2011,January,2,Monday,Holiday,Clear,0.26,0.2879,0.56,0.0896,3,13,16,715
2011-01-16,Spring,2011,January,3,Monday,Holiday,Clear,0.22,0.2727,0.69,0.0,9,6,15,715
2011-01-16,Spring,2011,January,4,Monday,Holiday,Clear,0.26,0.2576,0.56,0.1642,0,1,1,715
2011-01-16,Spring,2011,January,5,Monday,Holiday,Mist,0.26,0.2576,0.56,0.1642,1,1,2,715
2011-01-16,Spring,2011,January,6,Monday,Holiday,Mist,0.26,0.2576,0.56,0.1642,0,1,1,715
2011-01-16,Spring,2011,January,7,Monday,Holiday,Mist,0.24,0.2121,0.56,0.2985,0,3,3,715
2011-01-16,Spring,2011,January,8,Monday,Holiday,Clear,0.22,0.2121,0.55,0.2836,0,18,18,715
2011-01-16,Spring,2011,January,9,Monday,Holiday,Clear,0.22,0.2121,0.51,0.2537,3,29,32,715
2011-01-16,Spring,2011,January,10,Monday,Holiday,Clear,0.22,0.2121,0.51,0.2836,8,71,79,715
2011-01-16,Spring,2011,January,11,Monday,Holiday,Clear,0.24,0.2273,0.44,0.2537,23,70,93,715
2011-01-16,Spring,2011,January,12,Monday,Holiday,Clear,0.24,0.2121,0.41,0.2836,29,75,104,715
2011-01-16,Spring,2011,January,13,Monday,Holiday,Clear,0.26,0.2273,0.35,0.2985,23,95,118,715
2011-01-16,Spring,2011,January,14,Monday,Holiday,Clear,0.28,0.2727,0.36,0.2537,22,69,91,715
2011-01-16,Spring,2011,January,15,Monday,Holiday,Clear,0.26,0.2424,0.38,0.2537,35,78,113,715
2011-01-16,Spring,2011,January,16,Monday,Holiday,Clear,0.24,0.2273,0.38,0.2239,22,77,99,715
2011-01-16,Spring,2011,January,17,Monday,Holiday,Clear,0.22,0.2121,0.37,0.2537,23,82,105,715
2011-01-16,Spring,2011,January,18,Monday,Holiday,Clear,0.2,0.2121,0.4,0.1642,11,56,67,715
2011-01-16,Spring,2011,January,19,Monday,Holiday,Clear,0.18,0.197,0.47,0.1343,14,47,61,715
2011-01-16,Spring,2011,January,20,Monday,Holiday,Clear,0.18,0.197,0.47,0.1642,7,50,57,715
2011-01-16,Spring,2011,January,21,Monday,Holiday,Clear,0.18,0.197,0.51,0.1642,6,22,28,715
2011-01-16,Spring,2011,January,22,Monday,Holiday,Mist,0.2,0.2121,0.49,0.1343,2,19,21,715
2011-01-16,Spring,2011,January,23,Monday,Holiday,Mist,0.2,0.2273,0.4,0.1045,0,18,18,715
2011-01-17,Spring,2011,January,0,Tuesday,Holiday,Mist,0.2,0.197,0.47,0.2239,1,16,17,714
2011-01-17,Spring,2011,January,1,Tuesday,Holiday,Mist,0.2,0.197,0.44,0.194,1,15,16,714
2011-01-17,Spring,2011,January,2,Tuesday,Holiday,Mist,0.18,0.1667,0.43,0.2537,0,8,8,714
2011-01-17,Spring,2011,January,3,Tuesday,Holiday,Mist,0.18,0.1818,0.43,0.194,0,2,2,714
2011-01-17,Spring,2011,January,4,Tuesday,Holiday,Mist,0.18,0.197,0.43,0.1343,1,2,3,714
2011-01-17,Spring,2011,January,5,Tuesday,Holiday,Mist,0.18,0.197,0.43,0.1642,0,1,1,714
2011-01-17,Spring,2011,January,6,Tuesday,Holiday,Mist,0.18,0.1818,0.43,0.194,0,5,5,714
2011-01-17,Spring,2011,January,7,Tuesday,Holiday,Mist,0.16,0.1818,0.5,0.1343,4,9,13,714
2011-01-17,Spring,2011,January,8,Tuesday,Holiday,Mist,0.16,0.1515,0.47,0.2239,3,30,33,714
2011-01-17,Spring,2011,January,9,Tuesday,Holiday,Mist,0.16,0.1515,0.47,0.2239,8,39,47,714
2011-01-17,Spring,2011,January,10,Tuesday,Holiday,Mist,0.16,0.1515,0.5,0.2537,7,50,57,714
2011-01-17,Spring,2011,January,11,Tuesday,Holiday,Mist,0.16,0.1515,0.55,0.194,9,55,64,714
2011-01-17,Spring,2011,January,12,Tuesday,Holiday,Mist,0.18,0.197,0.47,0.1343,10,70,80,714
2011-01-17,Spring,2011,January,13,Tuesday,Holiday,Mist,0.18,0.197,0.47,0.1343,13,80,93,714
2011-01-17,Spring,2011,January,14,Tuesday,Holiday,Mist,0.18,0.2121,0.43,0.1045,12,74,86,714
2011-01-17,Spring,2011,January,15,Tuesday,Holiday,Mist,0.2,0.2121,0.47,0.1642,21,72,93,714
2011-01-17,Spring,2011,January,16,Tuesday,Holiday,Mist,0.2,0.2121,0.47,0.1642,6,76,82,714
2011-01-17,Spring,2011,January,17,Tuesday,Holiday,Clear,0.2,0.197,0.51,0.194,4,67,71,714
2011-01-17,Spring,2011,January,18,Tuesday,Holiday,Mist,0.18,0.1667,0.55,0.2537,7,85,92,714
2011-01-17,Spring,2011,January,19,Tuesday,Holiday,Light Snow,0.18,0.1818,0.59,0.194,2,58,60,714
2011-01-17,Spring,2011,January,20,Tuesday,Holiday,Light Snow,0.16,0.1515,0.8,0.194,4,29,33,714
2011-01-17,Spring,2011,January,21,Tuesday,Holiday,Light Snow,0.16,0.1515,0.8,0.194,3,24,27,714
2011-01-17,Spring,2011,January,22,Tuesday,Holiday,Light Snow,0.14,0.1212,0.93,0.2537,0,13,13,714
2011-01-17,Spring,2011,January,23,Tuesday,Holiday,Light Snow,0.16,0.1364,0.86,0.2836,1,3,4,714
2011-01-18,Spring,2011,January,12,Wednesday,Working Day,Mist,0.2,0.1818,0.86,0.3284,0,3,3,713
2011-01-18,Spring,2011,January,13,Wednesday,Working Day,Mist,0.2,0.197,0.86,0.2239,0,22,22,713
2011-01-18,Spring,2011,January,14,Wednesday,Working Day,Mist,0.22,0.2273,0.8,0.1642,2,26,28,713
2011-01-18,Spring,2011,January,15,Wednesday,Working Day,Mist,0.22,0.2273,0.87,0.1642,3,32,35,713
2011-01-18,Spring,2011,January,16,Wednesday,Working Day,Mist,0.22,0.2273,0.87,0.194,0,61,61,713
2011-01-18,Spring,2011,January,17,Wednesday,Working Day,Mist,0.22,0.2273,0.82,0.194,1,124,125,713
2011-01-18,Spring,2011,January,18,Wednesday,Working Day,Mist,0.22,0.2273,0.8,0.1642,1,132,133,713
2011-01-18,Spring,2011,January,19,Wednesday,Working Day,Mist,0.22,0.2273,0.8,0.1343,1,98,99,713
2011-01-18,Spring,2011,January,20,Wednesday,Working Day,Mist,0.22,0.2727,0.87,0.0,0,83,83,713
2011-01-18,Spring,2011,January,21,Wednesday,Working Day,Mist,0.22,0.2424,0.93,0.1045,0,41,41,713
2011-01-18,Spring,2011,January,22,Wednesday,Working Day,Mist,0.22,0.2576,0.93,0.0896,0,33,33,713
2011-01-18,Spring,2011,January,23,Wednesday,Working Day,Mist,0.22,0.2727,0.93,0.0,1,19,20,713
2011-01-19,Spring,2011,January,0,Thursday,Working Day,Mist,0.22,0.2727,0.93,0.0,0,3,3,712
2011-01-19,Spring,2011,January,1,Thursday,Working Day,Light Snow,0.22,0.2273,0.93,0.1343,1,6,7,712
2011-01-19,Spring,2011,January,2,Thursday,Working Day,Light Snow,0.22,0.2273,0.93,0.1343,0,3,3,712
2011-01-19,Spring,2011,January,4,Thursday,Working Day,Light Snow,0.22,0.2273,0.93,0.1343,1,1,2,712
2011-01-19,Spring,2011,January,5,Thursday,Working Day,Mist,0.22,0.2576,0.93,0.0896,0,7,7,712
2011-01-19,Spring,2011,January,6,Thursday,Working Day,Mist,0.22,0.2576,0.93,0.0896,0,32,32,712
2011-01-19,Spring,2011,January,7,Thursday,Working Day,Mist,0.24,0.2576,0.92,0.1045,1,89,90,712
2011-01-19,Spring,2011,January,8,Thursday,Working Day,Mist,0.24,0.2576,0.93,0.1045,1,196,197,712
2011-01-19,Spring,2011,January,9,Thursday,Working Day,Mist,0.24,0.2576,0.93,0.1045,2,107,109,712
2011-01-19,Spring,2011,January,10,Thursday,Working Day,Mist,0.26,0.2727,0.93,0.1343,1,46,47,712
2011-01-19,Spring,2011,January,11,Thursday,Working Day,Mist,0.28,0.303,0.87,0.0896,5,47,52,712
2011-01-19,Spring,2011,January,12,Thursday,Working Day,Mist,0.3,0.3182,0.81,0.0896,5,65,70,712
2011-01-19,Spring,2011,January,13,Thursday,Working Day,Clear,0.4,0.4091,0.62,0.2836,11,67,78,712
2011-01-19,Spring,2011,January,14,Thursday,Working Day,Clear,0.4,0.4091,0.58,0.2537,7,68,75,712
2011-01-19,Spring,2011,January,15,Thursday,Working Day,Clear,0.4,0.4091,0.54,0.2836,4,78,82,712
2011-01-19,Spring,2011,January,16,Thursday,Working Day,Clear,0.38,0.3939,0.58,0.3881,10,94,104,712
2011-01-19,Spring,2011,January,17,Thursday,Working Day,Clear,0.36,0.3333,0.57,0.3284,7,190,197,712
2011-01-19,Spring,2011,January,18,Thursday,Working Day,Clear,0.34,0.3182,0.61,0.2836,5,156,161,712
2011-01-19,Spring,2011,January,19,Thursday,Working Day,Clear,0.32,0.2879,0.57,0.4179,4,108,112,712
2011-01-19,Spring,2011,January,20,Thursday,Working Day,Clear,0.32,0.303,0.49,0.2985,2,74,76,712
2011-01-19,Spring,2011,January,21,Thursday,Working Day,Clear,0.32,0.2879,0.49,0.4179,4,55,59,712
2011-01-19,Spring,2011,January,22,Thursday,Working Day,Clear,0.3,0.303,0.52,0.1642,6,53,59,712
2011-01-19,Spring,2011,January,23,Thursday,Working Day,Clear,0.3,0.2727,0.52,0.4627,1,27,28,712
2011-01-20,Spring,2011,January,0,Friday,Working Day,Clear,0.26,0.2273,0.56,0.3881,5,8,13,711
2011-01-20,Spring,2011,January,1,Friday,Working Day,Clear,0.26,0.2727,0.56,0.0,2,3,5,711
2011-01-20,Spring,2011,January,2,Friday,Working Day,Clear,0.26,0.2727,0.56,0.0,0,2,2,711
2011-01-20,Spring,2011,January,3,Friday,Working Day,Clear,0.26,0.2576,0.56,0.1642,0,1,1,711
2011-01-20,Spring,2011,January,4,Friday,Working Day,Clear,0.26,0.2576,0.56,0.1642,0,1,1,711
2011-01-20,Spring,2011,January,5,Friday,Working Day,Clear,0.24,0.2273,0.6,0.2239,0,6,6,711
2011-01-20,Spring,2011,January,6,Friday,Working Day,Clear,0.22,0.2121,0.6,0.2239,0,35,35,711
2011-01-20,Spring,2011,January,7,Friday,Working Day,Clear,0.22,0.2121,0.55,0.2239,1,100,101,711
2011-01-20,Spring,2011,January,8,Friday,Working Day,Clear,0.22,0.2121,0.55,0.2836,2,247,249,711
2011-01-20,Spring,2011,January,9,Friday,Working Day,Mist,0.24,0.2273,0.52,0.2239,3,140,143,711
2011-01-20,Spring,2011,January,10,Friday,Working Day,Clear,0.26,0.2273,0.48,0.2985,1,56,57,711
2011-01-20,Spring,2011,January,11,Friday,Working Day,Mist,0.28,0.2727,0.45,0.1642,5,63,68,711
2011-01-20,Spring,2011,January,12,Friday,Working Day,Mist,0.3,0.3333,0.42,0.0,7,77,84,711
2011-01-20,Spring,2011,January,13,Friday,Working Day,Mist,0.28,0.2879,0.45,0.1045,12,86,98,711
2011-01-20,Spring,2011,January,14,Friday,Working Day,Mist,0.3,0.303,0.45,0.1343,6,75,81,711
2011-01-20,Spring,2011,January,15,Friday,Working Day,Mist,0.32,0.3182,0.45,0.194,8,62,70,711
2011-01-20,Spring,2011,January,16,Friday,Working Day,Mist,0.3,0.303,0.49,0.1343,8,83,91,711
2011-01-20,Spring,2011,January,17,Friday,Working Day,Mist,0.3,0.3182,0.49,0.1045,8,207,215,711
2011-01-20,Spring,2011,January,18,Friday,Working Day,Mist,0.26,0.2576,0.56,0.194,1,184,185,711
2011-01-20,Spring,2011,January,19,Friday,Working Day,Clear,0.26,0.2273,0.56,0.3284,6,146,152,711
2011-01-20,Spring,2011,January,20,Friday,Working Day,Mist,0.26,0.2424,0.6,0.2836,2,124,126,711
2011-01-20,Spring,2011,January,21,Friday,Working Day,Mist,0.24,0.2273,0.6,0.2537,3,54,57,711
2011-01-20,Spring,2011,January,22,Friday,Working Day,Mist,0.24,0.2121,0.65,0.2836,0,56,56,711
2011-01-20,Spring,2011,January,23,Friday,Working Day,Mist,0.24,0.2121,0.65,0.3284,3,28,31,711
2011-01-21,Spring,2011,January,0,Saturday,Working Day,Mist,0.24,0.2273,0.7,0.2537,1,20,21,710
2011-01-21,Spring,2011,January,1,Saturday,Working Day,Mist,0.24,0.2273,0.7,0.2537,0,6,6,710
2011-01-21,Spring,2011,January,2,Saturday,Working Day,Light Snow,0.24,0.2424,0.75,0.1642,0,2,2,710
2011-01-21,Spring,2011,January,3,Saturday,Working Day,Light Snow,0.22,0.2121,0.8,0.2985,0,1,1,710
2011-01-21,Spring,2011,January,4,Saturday,Working Day,Mist,0.22,0.2576,0.87,0.0896,0,1,1,710
2011-01-21,Spring,2011,January,5,Saturday,Working Day,Clear,0.24,0.197,0.6,0.4179,1,4,5,710
2011-01-21,Spring,2011,January,6,Saturday,Working Day,Clear,0.22,0.2121,0.55,0.2537,0,27,27,710
2011-01-21,Spring,2011,January,7,Saturday,Working Day,Clear,0.2,0.1818,0.51,0.2836,2,66,68,710
2011-01-21,Spring,2011,January,8,Saturday,Working Day,Clear,0.2,0.1818,0.47,0.3284,7,210,217,710
2011-01-21,Spring,2011,January,9,Saturday,Working Day,Clear,0.2,0.1818,0.51,0.3582,7,159,166,710
2011-01-21,Spring,2011,January,10,Saturday,Working Day,Clear,0.2,0.1667,0.47,0.4627,6,57,63,710
2011-01-21,Spring,2011,January,11,Saturday,Working Day,Clear,0.22,0.1818,0.41,0.4627,6,53,59,710
2011-01-21,Spring,2011,January,12,Saturday,Working Day,Clear,0.22,0.1818,0.27,0.5821,11,67,78,710
2011-01-21,Spring,2011,January,13,Saturday,Working Day,Clear,0.2,0.1515,0.21,0.5821,8,65,73,710
2011-01-21,Spring,2011,January,14,Saturday,Working Day,Clear,0.2,0.1515,0.25,0.5224,6,56,62,710
2011-01-21,Spring,2011,January,15,Saturday,Working Day,Clear,0.16,0.1212,0.26,0.4478,4,61,65,710
2011-01-21,Spring,2011,January,16,Saturday,Working Day,Clear,0.16,0.1364,0.26,0.3582,0,97,97,710
2011-01-21,Spring,2011,January,17,Saturday,Working Day,Clear,0.14,0.1212,0.28,0.3582,10,151,161,710
2011-01-21,Spring,2011,January,18,Saturday,Working Day,Clear,0.12,0.1212,0.3,0.2537,1,119,120,710
2011-01-21,Spring,2011,January,19,Saturday,Working Day,Clear,0.12,0.1061,0.3,0.3284,3,93,96,710
2011-01-21,Spring,2011,January,20,Saturday,Working Day,Clear,0.1,0.0758,0.33,0.4179,1,52,53,710
2011-01-21,Spring,2011,January,21,Saturday,Working Day,Clear,0.08,0.0758,0.38,0.2836,0,41,41,710
2011-01-21,Spring,2011,January,22,Saturday,Working Day,Clear,0.06,0.0303,0.41,0.3881,1,33,34,710
2011-01-21,Spring,2011,January,23,Saturday,Working Day,Clear,0.06,0.0455,0.38,0.3284,0,27,27,710
2011-01-22,Spring,2011,January,0,Sunday,Holiday,Clear,0.04,0.0303,0.45,0.2537,0,13,13,709
2011-01-22,Spring,2011,January,1,Sunday,Holiday,Mist,0.04,0.0,0.41,0.3881,3,9,12,709
